"#id ","Name ","Location ","Written By ","Description ","Parsed Text ","Number of Pages ","Card ","Comments ","","aNewClue1","","","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide4","You will find sitting at the base of Mt. Perma, Reddington's second highest summit, a historic site described by scholars as significantly important to the realm's past. Featherfall Keep, the former home of Lord William Epsen, has until recently always been a private residence, serving as a family home to the Epsens since before the third era.\n\nAfter the death of Lord Epsen, his oldest son, Lionel Epsen, left the estate never to return; however, the daughter stayed, maintaining the residence and its staff until her marriage in 1951. At that point, Featherfall Keep ceased to be a family residence; it began operating as a historic house museum and tourist attraction, and the estate was designated a National Historic Landmark in 1972.","0.7393939394","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide5","Close your eyes and imagine tranquil, serene stillness, rolling fogs, clear water, and gliding swans. In the midst of all that beauty, sits Trinsdale Lake, one of Fenn Aries' premier vacation destinations, exclusive for its more privileged citizens. The lakeside resort and cabins have been frequented by royalty and the realm's gentry for generations. However, on the southern shore of the lake, tourists are free to enjoy the views and rub elbows with the rich and famous in the Hundred Bells Tea Room, which is open to the general public for lunch on Mondays and Fridays.","0.9696969697","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide6","It’s only a few hours from Reddington to get to the trailhead, and you won’t need any local guides or special gear if you tackle the trail during the summer season. However, those willing to give this mountain a significant amount of planning and research will be greatly rewarded, whether or not they actually summit.\r\n\nOn the opposite side of the peak, far from the trail, rests the Estate of Mount Holly, nestled between the summit’s northern slope and saddle. This 80-acre mountain residence is almost as old as Reddington itself, however, unlike Featherfall Keep, the property has been completely private since the closing of the Mount Holly schoolhouse in ‘66. Still, hikers will be able to appreciate the house’s unique architecture at a distance from one of the trail’s many north-facing overlooks.\r\n","0.6855670103","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide7","For the sentimental tourists wishing to pick up a souvenir to remember their stay, one might try braving the Mainway Station Bazaar. But don't be too hasty. Without proper guidance, the Mainway Station can be a dangerous place. Located underground, this unique marketplace was once Reddington's central railway station, in a time when the realm's trains were still in service. Now the turnstiles, footbridge, and platform have been appropriated and turned into a cavern of tents and torches.\n\n\nWhether you are bargain hunting, looking for adventure, or finding a memento to commemorate your visit, the Mainway Station Bazaar will be a worthy conclusion to your sightseeing adventure in Reddington.","0.947826087","","","","","","","","","","","","",""
"","","","","","","","","","","reddingtonGuide8","","","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBombShelter1","VII","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBombShelter2","Dear Uncle,\n\nThe disappearance of my cousin Mary has long sat unfavorably with me and my father. And I will freely admit to you that the chilly airs of indifference you may have felt in my presence can be attributed entirely to the suspicions that I have harbored for these past years. Suspicions entirely aimed at yourself. \n\nAnd while I have never had the opportunity to prove it, I felt very strongly that you had some deeper involvement in those events four years ago. The circulating rumors of those months did nothing but further reinforce my convictions in this fact.\n\nThose of us that are once bitten are twice shy and I am aware of the cost my aggressively aloof behavior has had on the social standing of our family. I do not apologize for my actions, though I am now willing to admit that the conclusions I reached may have been flawed.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBombShelter3","Last week, I had a confidential conversation with one of our mutual acquaintances. A conversation that has shed more light on this mystery than all of my father’s countless fruitless inquiries over the years.\n\nI now have reason to believe that you were in fact responsible for smuggling my cousin under cover of night across the red border to the southern seafront. And I believe this may have occurred in September, a full 7 months after she was reported missing.  A date that coincides not with her public “disappearance” in February but instead with the notable theft of the Ruby Crown.\n\nIf the Black Water insurgents were in fact responsible for the heist as some have claimed, I believe this scenario entirely plausible. And the fact that 2 of the crown’s eight rubies have now surfaced has given me renewed optimism that she is still alive.\n\nAlive, safe and finally free.","0.9869281046","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBombShelter4","Perhaps, my willingness to accept such a sensational story betrays my own desperation.\n\nDesperation for answers. Desperation for hope. And desperation for a narrative in which you are not the villain.\n\nIn that distant land we all dream of, the land where the strangling crimson curtains draped across our sky are pulled back, and the windows and shutters of discontent flung wide open. In that distant land, I pray one day to find our Marion safe, happy and absolved.\n\n                               \n                - Courtney\n","1.0125","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBoudoir2","Herbert,\n\nI was distraught to learn that you have chosen to omit the details of our dear Marion’s <b>“</b>disappearance<b>”</b> from the public record.\n\nIt is no surprise to me that the Royal Court would want this embarrassment kept as quiet as possible, but I am shocked that you have so little regard for your niece that you would play the king’s scullion and stoop to kissing the foot that treads upon her memory.\n\nShe gave up her family, her fortune and her life and all you can do is think of your name.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBoudoir3","Having never had a family name nor fortune of my own, I cannot personally condemn you for faltering in your commitment to make the same sacrifices she did.  But for the love of god, do not by that same display of weakness clutch your petty assets so tightly  that you undermine the cause that she forfeited everything to further.\n\nOur countrymen must be made aware of the price she paid and must be made to see the color of the flag she flew as she rode into the darkness of a hundred nights.\n\nTo deny her story is to deny her life.\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterBoudoir4","If through your silence you bless this betrayal, our son, Simon, your heir, will inherit a fortune of lies and will spit upon your grave when he learns of your cursed foolishness.\n\n      Needless to say we will not be\n     coming for christmas this year,\n               <size=7>     Daniel","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterDrawing1","","","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterDrawing2","April 15\nDearest Mary,\n\nI know the events of the past year have catapulted you into a world you may not have been ready for. It’s cruel, the way time rips through our lives leaving them barren and fruitless like wind-scarred plains. \n\nThroughout this all, I know your principal concern has always been Simon. You didn’t need to confide in me yesterday for me to realize that fact. Everyone who knows you understands this.\n\nI will take full responsibility to ensure that regardless of how your current project pans out, Simon is shielded from any fallout and god forbid, repercussions. A child should never suffer the iniquity of their parents.\n","0.9734513274","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterDrawing3","I, of course, write you all this in the hope that I can set your mind at peace when imagining the worst case scenarios, not because I think such an outcome is likely. No, Mary, I have few apprehensions and fewer fears. Assuming everything goes according to plan, you should be reunited with Simon again before his <size=6>10</size>th birthday. And while two years might seem like an eternity to a mother, I’ve always heard the days pass by more quickly in the east.\n\nAs for me and you, I have already come to terms that our meeting yesterday was very likely our last.\n\nI am too old and too stubborn to ever leave this place. I am too attached to the home our family has built up,","1.007874016","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterDrawing4","room by room. Yes, I have a strong premonition I will be buried in red soil, under red flags. A compromise I know you yourself would never accept.\n\nIt’s been a joy watching you grow up and getting to know you. Your mother and I spoke of little else during your school days. I know she’d feel the same bittersweet pride I feel now,  to see you following in your father’s footsteps and making the same sacrifices he did.\n\n           Farewell my marigold,\n                 We may yet meet again,\n","0.956043956","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterOffice1","0","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterOffice2","Dear Mr. Sinclair,\n\nThank you for promptly answering all our demands, not involving the police, and allowing this unfortunate transaction to transpire as smoothly as one could hope.\n\nAnd while I’m guessing you had hoped to never hear from us again once we had given you back the envelopes, we felt that one final <i><b><color=#380505>red letter</color></b></i> of our own was merited given the circumstances. Hopefully, you will not be as careless with this missive as you were with the others. \n\nCorrespondence <i>this</i> incriminating should be kept in safes, not desk drawers. \n\nLet’s first put your apprehensions aside, as I’m sure another red envelope is the last thing you expected to find on your desk this week. No, we are not making more demands, and no, we do not have “copies” of the other letters.","0.964028777","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterOffice3","You were already more than generous and accommodating and the least we can do is fulfill our end of the bargain. So why write to you at all? Why incriminate ourselves further if we already have what we want? In a word, principles.\n\nAfter reading your eloquent reply to our initial note, it became apparent to us  that there had been a few misunderstandings.\nThis letter is intended to clarify some of those points, and hopefully will place our schemes in a softer light.\n\nFirst, we may have gotten too excited with the colorful language of blackmail but our goal was never to terrorize. Despite what you may believe you interpreted as thinly veiled threats towards your young nephew, I want to personally assure you there was never any tangible danger. \n\nIf we gave any impression we would hurt the youngster, it was meant only in the very vague sense of ‘hurting his social prospects‘.  And yes, while we admit that","1","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterOffice4","our word choices might be questionable (enough so that it would be reasonable to accuse us of being intentionally misleading), we hope you believe us when we tell you that this was not a calculated ploy to elicit payment. \n\nHowever, as payment <i><b>has</b></i> been received, there is nothing to be gained by scrutinizing the questionable ethics that were employed in our extortion of those funds. Little defense can be mustered on that score.\n\nAdditionally, any judgmental tone you may have detected when we discussed the content of your stolen letters was entirely unintended. We want it on record, that we do not consider ourselves superior to you and your family in any way, and are in fact, entirely sympathetic to the underlying cause that the letters pertain to <i>(And you thought, this letter couldn’t get more incriminating for us).\n</i>","0.9928571429","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterOffice5","Again, we feel guilty as sin and only time will tell if the financial recompense will outweigh our culpability.\n\nEven though you will never hear from us again, we hope this parting letter will result in you thinking of us and our dealings, if not favorably, at least sympathetically.\n\nSorry for the inconvenience.\n      \n\n\n\n                             forever anonymous,\n\t\n                                                 <size=8>X","1.036363636","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterUnderground2","May 8th\n\nDear Baron Sinclair,\n\n\nTo begin, my name is Worth Laude. My father used to work for your father, The Right Honorable Baron Tomas Sinclair, between the years of 1915 and 1918. The former having died last month, at the advanced old age of eighty-nine, may he sleep in soot and ash. He left behind his widow, seven children and thirty-odd grandchildren. I write to you today, however, not to inform you of these family affairs of little consequence, but to tell you a little bit about my father.\n\n\nHe lived his life, towering above us, in solemn silence like many members of his and your father's generation. He never spoke of the work he did in the mountains of Reddington, or the famous estate in which he was stationed. He never spoke of the Baron. Not once. I tell you this only to relate that he never betrayed the confidence your father placed in him. The secrets he kept for your family, he took with him underground.","0.9825581395","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterUnderground3","His elderly comrades and colleagues from his old mining outfit proved, however, to be not nearly as  discreet and considered with their words.\n\nDuring the wake, fueled by a seemingly endless supply of spirits, these venerable gentlemen embarked on a journey down memory lane, recounting as much of the good old days as they could dredge up. While such reminiscences might typically be dismissed as the fanciful ramblings of age, the volume and specificity of their accounts lend a certain credence to their words.\r\n\r\nNow, me, I am not a presumptive man. I don't presume these stories to be true. I don't presume your house is host to secrets of this magnitude. Yet... I find myself irresistibly drawn to the idea of sharing these tales, true or not. They seem, after all, stories worthy of being heard. \r\n\r","0.872611465","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterUnderground4","\nI wonder if my current abundance of idle time fuels this urge. Perhaps, I have too much time on my hands. Perhaps, if one were to engage me in some worthwhile and profitable enterprise, my eagerness to pass the time by telling stories would be curbed.\r\n\n\n   I eagerly await a response\n             from your Lordship,\n                      \n                    - Mr. Worth Laude\n","0.8656716418","","","","","","","","","","","","",""
"","","","","","","","","","","redLetterUnderground5","We're not blind to the irony of blackmailing you for a blackmail letter – And we're not proud to join the endless procession of   those who have knocked on your mailbox looking for a handout. Particularly so, when our methods lack the refined sophistication and\n  class that this author so    \n          effortlessly wields.","0.8387096774","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince2","","","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince3","Once There was a  red  prince,\nWho sat on a red throne.\nHe had a red crown of rubies,\nAnd a red castle made of stone.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince4","The prince had a love,\nFor all things red.\n\""It’s the only <i><size=3.5>true</size></i> color\""\nThe prince often said.\n","0.9473684211","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince5","He could not stand the sight,\nOf a canary or a crow.\nHe could not stand the white,\nOf a swan in the snow.\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince6","And he never looked up...\nFor fear of the view.\nHe had heard that the sky,\nWas not a red hue!","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince7","So he always had a book,\nTo turn his eyes down.\nIf he was ever outside,\nWhen the clouds weren’t around.","0.9545454545","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince8","And do you know which book,\nThe prince always had?\nThe one that made him happy,\nWhenever he was sad?","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince9","A story he had read\nin the bath and the bed,\nAnd maybe you can guess,\nWith the clues that we have said.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince10","It was the story of a boy,\nWho also wore red!\nAnd he looked like our prince,\nFrom his toes to his head.\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince11","And as you my reader\nmight already assume,\nthis game is quite near you\nIn fact in the same room.\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrince12","A story about you,\nIf it needs to be said.\nAbout a red prince and his book.\nThe red book, we just read.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft2","The\nRed Prince","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft3","Once There was a  red  prince,\nWho sat on a red throne.\nHe had a red crown of rubies,\nAnd a red castle made of stone.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft4","The prince had a love,\nFor all things red.\n\""It’s the only <i><size=3.5>true</size></i> color\""\nThe prince often said.\n","0.9","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft5","He could not stand the sight,\nOf a canary or a crow.\nHe could not stand the white,\nOf a swan in the snow.\n","0.96","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft6","And he never looked up...\nFor fear of the view.\nHe had heard that the sky,\nWas not a red hue!","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft7","","","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft8","He couldn’t see beyond\r\nthe red shade he was aware.\n He never caught a glimpse,\r\nOf the world I had to share\r.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft9","But one day,\n   the prince saw something new,\n\nAnd if you look closely, \n        you might see it too.","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft10","The skies parted \n   And the clouds withdrew.\nThe prince had a new favorite color... \r\n","1","","","","","","","","","","","","",""
"","","","","","","","","","","redPrinceDraft11","the color <color=#15719F>blue</color>.","1.333333333","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook1","","","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook2","As the groundskeeper of a vast estate, it is my responsibility to ensure the property remains well-maintained and beautiful all year round. From the many green rooms of the manor to the sprawling lawns, it is my duty to attend to every aspect of the grounds, ensuring they are orderly, presentable and accessible so that they may be appreciated by both guests and the family.\r\n\r\n\r\nThis logbook, many years overdue, will serve as a record of some of my duties, discoveries and contributions I have made to the estate over the many years I have served here as groundskeeper and however many more are\r\nyet to come.\r\n\r\n\r\n                                     -Denny Revane\r\n","0.7465753425","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook3","February 25th, 1990\n\nA few months ago I made a truly remarkable discovery in my role of Mt. Holly horticulturist. Through years of breeding and experimentation, I successfully created a new species of flower with a fruit that resembles a gemstone in every detail. Although the fruit is not edible, it is nevertheless a marvel of nature, possessing all the beauty and brilliance of a genuine jewel, but with the added benefit of being entirely organic.\n\nDespite the creation of this flower being my proudest accomplishment to date, my joy was slightly curbed when I was informed by Randolph Moore that my employer's company, SYNKA, had decided to deny my request to announce my discovery to the public, completely disregarding my years of hard work and dedication to this project.","0.6565656566","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook4","January 8th, 1991\r\n\r\nMy ambition has been reignited! I overheard, perhaps with some prodding, that the employee contracts for the staff are kept within the Baron's private office on the tenth rank. A fact that I found quite remarkable considering that the house only has nine ranks. This all but confirms the long held suspicion that the rumored forty-sixth room is in fact, north of the <size=2.4>ANTECHAMBER. A suspicion that I had always considered too obvious to be plausible.\r\n\r\nAs much as I wish to abandon all pretense of caring about\r \nmy job to focus on this new project, I fear I must resume my gardening duties for the sake of appearances. It has, after all, been a long time since the north side of the house has received the groundskeeper's undivided attention. Let's trim the hedges and see what we find.\r\n","0.6200873362","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook5","January 11th, 1991\r\n\r\nIf there is a tenth rank, it is impossible to perceive its existence from the outside. So if it does exist, then I'm going to assume that reaching it can only be done through the ANTECHAMBER. Sadly, security has only gotten tighter in the years after Mary's disappearance and that room is no longer locked behind regular doors that can be opened by regular keys. No, that would be too easy. Instead, the Baron had remote access levers installed in several different rooms of the house. \r\n\r\nFunny enough, I already know the location of three of these levers, as one was recently installed in the GREENHOUSE and another two were installed in the SECRET GARDEN.\r\n","0.7023809524","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook6","March 10th, 1991\n\n\nAlthough these past few months of exploration have yet to yield the fruit I seek, I have, in that time, gained a much greater mastery of the estate and have stolen many glimpses behind the black curtain that veils her many secrets.\n\nAmong the more exciting of my recent finds was the discovery of a hidden chamber in one of the outer rooms, sealed shut behind a false wall. The stale quality of the air and the unmistakable aroma of corroded metal lead me to believe that this chamber has remained sealed for many decades. Within it, I found a large vat and a copper still, their timeworn surfaces streaked with creeping veins of oxidation and rust.","0.7228915663","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook7","August 4th, 1991\n\nAt last! I have finally discovered a location of one of the north levers! It is deep underground in a location so far removed from any of the estate's plant life that had I been discovered, I would have been completely vulnerable without any excuse but curiosity to offer to my captor.\n\nAs anxious as I was to pull it, I have decided to wait until the Baron is away as it reduces the risk of being caught significantly. And once he leaves, I don't think that a delay in returning will be too hard to engineer now that Christoph is under my thumb and beholden to do whatever I command.","0.95","","","","","","","","","","","","",""
"","","","","","","","","","","revanesLogbook8","August 15th, 1991\n\n\nWell, there's no turning back now. After finally reaching the objective I had been working toward for the last four months, I made an impulsive decision in the heat of the moment and took more than just my contract. I found something that I knew could give me the chance to make back some of the money I felt was owed to me and I grabbed the opportunity without really considering the consequences. Given that there is now only one missing file in the staff contracts, I have unwittingly left an incriminating trail leading directly back to me. My only hope is that they consider it <i>too obvious to be plausible</i>.\n\n\nI'm almost positive that I'm not going to get away with it, but at this point, I feel I owe it to myself to get what's coming to me, one way or another.\n","0.9801324503","","","","","","","","","","","","",""
"","","","","","","","","","","schoolSpeech1","For the last 38 years, it has been my pleasure of serving as your schoolmaster in this humble little facility. And meager as it may look by modern standards, I think most of us who spent our afternoons here will readily admit that we are reluct to see this small piece of Reddington history go.\r\n\r\nI first wish to thank Lady Epson, our most gracious host today, for not only paying attention in my classes those many years ago - but for all the fundraising she has done on behalf of our community and our children. Without her, Reddington Elementary would still be a distant and blurry vision. A vision that I dared not even dream. \r\n\r\nThat dreamer is of course, the incomparable Mrs. Peterson, our future principal and my reluctant successor who I might add, forced me to give this speech, so I think I’ll end my praise of her there, though she deserves much more I’ll admit.\r\n\r\nTo the architect of our new school, the Baron Sinclair, thank you for following in your father’s footsteps in building Reddington yet another school. And for also allowing the use of your own private residence and floorplans to serve as our interim facility until the new campus is completed in March. A decision, I’m certain he will immediately regret tomorrow morning when he hears the children running through his halls.\r\n\r","0.9786324786","","","","","","","","","","","","",""
"","","","","","","","","","","schoolSpeech2","And lastly, I wish to thank all my students, many of you here today whom I have not seen in years, whose faces I still remember as young and manners wild. Those here whose parents before them I have also taught and whose children I may yet.  Without you, I would have had a lifetime of quiet peace. And yet what is all the peace in the world if you have no one to bestow demerits upon.\n\n\nThank you all sincerely, my time here has meant the world to me and if I am still standing in eight months, I will see you all at the slightly less melancholic ribbon-cutting ceremony next year.\n","0.8828125","","","","","","","","","","","","",""
"","","","","","","","","","","servantBequeath1","Hartley,\r\nI know we spoke often of this day and I don’t think there’s anything I can say of the past 40 years that I haven’t already attempted to tell you innumerous times in the past, half-stated gratitude always interrupted with tactful and polite repudiations from you. I had always known this final letter could give me the perfect opportunity to finally express myself uninterrupted by you and unfettered by social graces, but I don’t feel the inclination to say aloud what has always been unsaid between us.\r\n\r\nWith my passing, I release you from your post and service to the Sinclair family and implore you to live the remainder of your years on your own terms, as scary and unfamiliar of a concept as that may be to you. Besides, I think a more junior valet would be better situated to meet the needs of young master Simon. To that end, if you wish you may stay on long enough to oversee the training and establishment of your successor in their post, but as soon as he or she has the lay of the land, my instructions for you to quit must be satisfied.\r\n","0.975","","","","","","","","","","","","",""
"","","","","","","","","","","servantBequeath2","Ignoring what I imagine your objections might be after reading this, I have decided to leave the Lake House in Trinsdale to you and your family. My lawyers have all the details of the gift and will be contacting you shortly about the particulars. For the past four decades, you have served willingly as the subject <i>(<size=1> </size>and victim )</i> to my many whims, games and riddles and so rest assured, unlike my nephew, you will not be put to yet another challenge to prove yourself worthy in this matter. The house is yours without strings or stipulations.\n\n\nI had for a time gleefully entertained the notion of employing Anne as the house manager of your new residence but I knew the humor of such a prank would be entirely lost on you, to say nothing of her!\n\n\nUntil we meet again my friend,\n","1.006993007","","","","","","","","","","","","",""
"","","","","","","","","","","starSchedule1","1   North Star\r\n  2   The Twins\r\n  3   The Slice\r\n  4   Diamondus Minor\r\n  5   Southern Cross\r\n  6   The Twins, Diamondus Minor\r\n  7   Farmer's Apple\r\n  8   Clavis the Key\r\n  9   Diamondus Minor, Southern Cross\r\n10    The Slice, Farmer's Apple\r\n11    Diamondus Major\r\n12    Draxus the Dead\r\n13    Southern Cross, Clavis the Key\r\n14    The Slice, Diamondus Minor, Farmer's Apple\r\n15    The Sail\r\n16    Southern Cross, Diamondus Major\r\n17    The Twins, Farmer's Apple, Clavis the Key\r\n18    The Slice, The Sail\r\n19    Clavis the Key, Diamondus Major\r\n20    Florealis - Bloom of the Sky\r\n21    The Slice, Farmer's Apple, Diamondus Major\r\n22    The Twins, Clavis the Key, Draxus the Dead\r\n23    Clavis the Key, The Sail\r\n24    Diamondus Minor, Florealis - Bloom of the Sky\r\n25    <size=2.7>The Twins, The Slice, Southern Cross, Farmer's Apple, Clavis","0.9103448276","","","","","","","","","","","","",""
"","","","","","","","","","","starSchedule2","<size=3.5><i>Other notable night skies observed:</i></size>\n\n29  -  First appearance of both Diamondus Minor and Major\n         in the same sky.\n\n40  -  Seven different Constellations observed in\n         a single night.\n\n50  -  New Constellation spotted!\n\n\n","0.8095238095","","","","","","","","","","","","",""
"","","","","","","","","","","sweepstakes1","Mount Holly Estate\nFenn Aries 63080","0.75","","","","","","","","","","","","",""
"","","","","","","","","","","sweepstakes2","<size=4>CONGRATULATIONS!</size>\n\nYou have won the grand prize in our\nannual October Issue 'DEAD END CONTEST'\nby drafting   DEAD END rooms!\n\nThis breaks the previous record and\nsecures your name in the architectural \nhistory books!\n\nIncluded in this package, is the grand\nprize, a check for TWO HUNDRED gold!","0.6486486486","","","","","","","","","","","","",""
"","","","","","","","","","","sweepstakes3","<size=4>CONGRATULATIONS!</size>\n\nYou have won the grand prize in our\nannual October Issue 'DEAD END CONTEST'\nby drafting   DEAD END rooms!\n\nThis breaks the previous record and\nsecures your name in the architectural \nhistory books!\n\nIncluded in this package, is the grand\nprize, a check for TWO HUNDRED gold!","0.8275862069","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird1","","","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird2","Diving so deep bird,\nA ride on the wave bird!","0.5","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird3","There is not a depth\n\n\n\n\n\n\n \n                                \n                          I would not dive to.","0.5263157895","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird4","To the idea that I like\n     the sky less than the ocean.","0.6315789474","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird5","That is what they say\nwhen looking at me.","0.5294117647","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird6","If you are friend bird,\n     Fly in the wind, bird.","0.5","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird7","","","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird8","And I <size=5>dare</size> not step foot\nin the ocean again.","0.5","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird9","For they will do it for me,\nand on my behalf.","0.5238095238","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird10","","","","","","","","","","","","","","",""
"","","","","","","","","","","swimBird11","And I will say goodbye\nto my dreams and the sea","0.5789473684","","","","","","","","","","","","",""
"","","","","","","","","","","theDeed1","","","","","","","","","","","","","","",""
"","","","","","","","","","","theDeed2","<i>that</i> <b><size=2.8>LORD ARTHUR CLEMENTINE</size></b>, rightful owner of the land that rests in the northern range of the Reddington Mountains, doth grant and convey to the bearer of this document, <b><size=2.8>LADY AURAVEI OF TRINSDALE</b></size>, the land, forest, and waters of the sheer cliffs that rest in the northern shadow of the <b><i>\""holly leaf mountain\""</i></b>, with all the rights, privileges, and appurtenances thereunto belonging.\r\n\r\n\nThe property of <b>MOUNT HOLLY</b>, consists of dense woods, flanked by cliff walls, irrigated by mountain spring streams and punctuated by several runoff waterfalls. This area is sheltered between the summit’s northern slope and saddle, spanning across <size=3><b>80</size> <size=2.>ODD ACRES</b></size> of land. The property is situated south-west of Reddington, bounded on the south by steep crags, and abutting the east by the high-road to Tanner Fork.\r\n\r\n\nI, <size=2.7> LORD ARTHUR CLEMENTINE</size>, covenant, promise and agree with <size=2.3>LADY AURAVEI</size>, her heirs and assigns, that I am lawfully seized and possessed of the said premises, that the same are free and clear of all encumbrances, that I have good right to sell and convey the same to the said Lady Auravei, her heirs and assigns, and that I will warrant and defend the same against all lawful claims and demands whatsoever.\r\n\r\n\n","0.8956521739","","","","","","","","","","","","",""
"","","","","","","","","","","theWill1","I, <size=5>Herbert S. Sinclair</size> of the <size=5>Mount Holly Estate</size> at Reddington,  do publish and declare this instrument my last will and testament. and hereby revoke all wills and codicils heretofore made by me.\r\n\r\nI declare that I am not and have never been married and have no children.\r\n\r\n\nFirst, I direct that all my debts and outstanding expenses be paid as soon after my decease as possible.\r\n\r\n\nSecondly, I direct all the servants and staff in my employ at the time of my death shall be granted indefinite leave to be paid out of the reserves of my estate set aside for such occasion, until such a time as a new master of Mount Holly bids their return. In the event that the aforesaid reserves for this purpose are depleted before a new master of the estate is found, I direct my executor to make provisions for their future employment, and to do so in a manner that is just and equitable to all parties involved.\r\n\r","0.9431818182","","","","","","","","","","","","",""
"","","","","","","","","","","theWill2","Thirdly, to my faithful valet, <size=5>Hartley Ruota</size>, I hereby gift to him the lake house in Trinsdale as a small measure of gratitude for his many years of unwavering loyalty and devoted service. I direct that my executor take such steps as are necessary to  transfer ownership of the said lakehouse to Hartley Ruota and should use all reasonable efforts to persuade him to accept the same.\r\n\r\n\nFurthermore, to my late cousin Tillynn’s two children, <size=5>Courtney Ferrine</size> and <size=5>Rygard Ferrine</size>, who have sometimes been impulsive and hasty in their actions, I grant to each a cuckoo clock set eternally on the sacred hour, for only time will tell when they are ready to slow down enough to appreciate the gifts bestowed upon them with the patience and wisdom that comes with maturity.\r\n\r\n\nIn the case that <size=5>Lionel Epsen</size> should return from his travels abroad, or in the event that any of his heirs should present themselves, I bequeath to him or them, as the case may be, the diary and its related key, which formerly belonged to his sister, Clara Epsen, which I have kept in her room and beside her grave, respectively (and respectfully).\r\n","1.005102041","","","","","","","","","","","","",""
